Season,Week,SKU_A,ValueB1_A,ValueB2_A,ValueB3_A,ValueB4_A,ValueB5_A,ValueB6_A,ValueB7_A,ReturnB1_A,ReturnB2_A,ReturnB3_A,ReturnB4_A,ReturnB5_A,ReturnB6_A,ReturnB7_A,mean_x,std_x,SKU_B,ValueB1_B,ValueB2_B,ValueB3_B,ValueB4_B,ValueB5_B,ValueB6_B,ValueB7_B,ReturnB1_B,ReturnB2_B,ReturnB3_B,ReturnB4_B,ReturnB5_B,ReturnB6_B,ReturnB7_B,mean_y,std_y,SKU_C,ValueB1_C,ValueB2_C,ValueB3_C,ValueB4_C,ValueB5_C,ValueB6_C,ValueB7_C,ReturnB1_C,ReturnB2_C,ReturnB3_C,ReturnB4_C,ReturnB5_C,ReturnB6_C,ReturnB7_C,mean,std,price
1,11,A,469.7777706,63.94926067,417.51541289999994,81.21543457,567.8270018,51.73395777,383.9904767300562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.33647305166664,234.92066512596782,B,104.5830731,564.8560436,61.58305252,112.2547139,33.40575625,84.84375165741497,300.9578095119674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.33652787399998,220.11077713109682,C,268.2046931,334.1992565,263.9050591,108.9562226,240.5026597,323.422707,507.6767392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.4096196,120.27467724356539,299
1,12,A,108.0935366,377.21997949999997,377.02380613643317,499.4783405,100.6325862,195.1150904,125.9059864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.40758660000003,166.0273300405379,B,73.38188523,49.81984620000001,361.6975911,306.9601583,83.06476161,341.3162686,114.4127426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.09332194857143,139.31686455816535,C,174.9469762,472.43785870000005,305.490247,459.1612683,385.1728637,155.81866409999998,195.2971001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.9035683,135.03535512775758,299
2,1,A,288.3723505,324.43149980000004,192.6834371,979.8467071,303.91315739999993,181.4442794,43.7561552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.6353695000001,302.10442148305094,B,156.2053781167074,416.2927096813096,242.1382069990438,547.3180434,411.5123725,52.69987391,247.7322473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.81563427749995,213.3951593265748,C,25.96079188,147.0018621,267.99345550000004,324.5170045,320.9630402768186,733.9233495,199.30818440000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.11744131333336,243.65943873844026,299
2,2,A,663.1109932,839.583065,103.66664420000001,296.6096293,636.8816913827867,574.9942840642587,942.6863982000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.1313459800001,357.92637445322265,B,251.28685278918977,675.1708223999999,10.82105458,146.33254961814117,353.3281639,316.741315,421.4366378,0.0,294.74436410000004,0.0,0.0,0.0,234.99185330000003,0.0,355.49959873599994,238.14260583118752,C,992.8875065999999,70.22606297,658.7032353482132,495.35295329999997,585.2128482999999,71.65181899,561.9730372,0.0,255.47478230000004,0.0,169.4394471,0.0,0.0,263.1549277,462.8840378933333,350.42368907561297,499
2,3,A,543.0204437000001,255.88353046395957,362.12668560000003,433.98244580000005,301.09767420000003,78.99435977,279.23013501958354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.84432181400007,173.27942176424878,B,838.1296268238145,835.5901647412736,800.8266274880485,850.1773498,915.7952126,706.1764248,909.9775011,0.0,0.0,0.0,0.0,205.43315869999998,0.0,0.0,845.5316220750001,97.52212957481126,C,276.21509510000004,615.7366026000001,642.3743682999999,834.5404241,494.57115089999996,436.8058876,391.8543498,0.0,0.0,0.0,130.9788885,0.0,0.0,0.0,527.4425540571428,185.3416639784594,799
2,4,A,575.6667415000001,201.3289941,382.8172703,681.9369301,924.4205683,876.8996152999999,393.0920186,0.0,0.0,0.0,0.0,96.41906645,0.0,0.0,576.5945911714285,269.0449156206942,B,338.9315841,501.7257107315016,633.0498888999999,774.8334747,423.0137126,905.583824,597.1431247,427.0139294,0.0,0.0,0.0,0.0,0.0,0.0,612.0926015,211.49569825453406,C,209.8356367,614.5148210284756,1096.3713513993519,959.2079789999999,857.5062467,1013.8675137520112,950.4474488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.2493278,359.2353034542036,599
2,5,A,567.7713878245765,243.03724269999998,50.0065989,613.0961145192791,263.64498169999996,306.2097605,840.9968953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.77909582,296.42227996499366,B,759.9298704,724.4784877999999,27.75563422,662.2569279,349.2095708,438.2949808,99.63004717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.3650741557143,296.2756613884246,C,169.43055159999997,298.882564,620.4643824,25.73137868,187.35265684427193,47.89330702,51.37073517,0.0,0.0,0.0,0.0,0.0,420.9598002,0.0,202.29548647833334,229.3763678963752,599
2,6,A,471.85456815808664,582.2648826000001,489.9445373848075,386.9390737,624.0257392000001,123.19374979999999,427.44064389999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.7728178400001,197.99868743521682,B,813.86672,486.71907147856757,308.834496,30.96921863,666.2891047999999,477.615701,454.3941813,0.0,0.0,440.62708660000004,0.0,0.0,0.0,63.09995447,458.6615702883333,273.87086774818926,C,580.2456222999999,683.8527859519841,599.2389237000001,343.16573460000006,452.2422916886937,810.0189522999999,704.9943614,0.0,0.0,29.75836983,459.8089802,0.0,0.0,0.0,607.53271886,174.07090620123077,399
2,7,A,786.0212955,113.9631554,273.99664069999994,518.699804,197.0232293510465,101.196977,93.10412195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.4969990916667,282.98401177620707,B,383.36690919999995,378.1427767,605.9704485000001,357.6007293,18.63631017,161.4005004,504.53656900000004,185.1955855,0.0,0.0,0.0,0.0,0.0,0.0,344.2363204671429,198.5382773481571,C,347.93138639999995,618.5397877,217.0305962,666.8985796747133,759.8664980000001,496.95410530000004,612.5824867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.8174767166667,198.49253446519552,499
2,8,A,210.8543798,358.31730319999997,636.8081691000001,204.98829009999997,554.6134081275546,309.46996916907705,496.54849349999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.50332714000007,186.5691332098169,B,369.1644855,605.1297422,24.22290639,107.77442190000001,301.2207098,383.25999589411305,217.46574227923014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.50245315800004,228.68223466304283,C,544.9886761403662,575.9458392999999,392.94805519999994,477.14194169999996,78.94864761,224.4475883375141,341.50629399999997,0.0,450.0682844,0.0,0.0,0.0,0.0,0.0,373.298155562,187.00808103715494,299
2,9,A,443.5744395,101.5001312,419.7869022,198.8197463184433,544.053538,181.4970342,427.6742198,55.49672269,0.0,0.0,0.0,0.0,0.0,0.0,353.01437748333336,171.70169651206635,B,229.67529974053065,195.3916519,141.1848937,240.9958594,231.95970652617123,13.35538388,425.01374330000004,0.0,74.15173892,0.0,0.0,0.0,0.0,0.0,203.188306436,150.4806341361297,C,646.322119,24.40078687,402.70282610000004,33.35128715,178.25748622860493,47.16061775,84.48298988,0.0,298.0305151,0.0,0.0,0.0,0.0,0.0,206.40343779166668,258.9813812088928,399
2,10,A,131.057898,449.574829,203.5356181490036,57.29382945,388.4656236,293.22001312192464,132.96956652286448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.5980450125,191.58252903434968,B,389.03619249999997,336.5647841,158.6481222,480.98253550000004,80.36317154,86.94397764,234.77624938292854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.42313058,169.53470434154622,C,358.079979,387.0688206168242,319.02436989999995,234.78320555005828,96.15202438,120.58823687324607,141.78156794610823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.7521244266666,141.30562409848557,299
2,11,A,58.13654914,448.54459739999993,450.4318455,509.29340470000005,405.9252743,277.2764483,206.90384819999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.6445667914286,162.27576465188855,B,555.3296351,61.30133234,576.5815957000001,505.10541748206646,409.40473239999994,577.6918366,54.93188982,0.0,0.0,43.42973607,0.0,0.0,441.79836179999995,0.0,372.54017032666667,251.48985185481305,C,521.1912178,159.21008930000002,493.9234463,79.32256869,325.35717339999997,531.5452076,96.67441592,0.0,0.0,0.0,0.0,267.4233264,0.0,0.0,315.3177312871429,203.71844042106738,399
2,12,A,402.4214208,424.8595796,262.7655924,513.3806099999999,302.056238,342.216502,408.6714336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.4816252,84.03609176553188,B,449.6835539,420.18097919121533,333.6945827,22.177370800000002,45.72976478,393.24334436211456,62.92448253542773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.821318045,212.11535122526453,C,421.40604019999995,11.76487581,306.89909055112196,391.6651932,212.6742025319605,322.36014012335215,279.9529195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.1972571775,186.50918139271252,299
3,1,A,159.6675262674614,144.70406530000002,566.7122913,12.30014356,615.3322427999999,695.51713,132.3734569150388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.91317459199996,306.8955726409461,B,902.9136768999999,332.66502510000004,795.4783345908738,658.3860165,765.6348563999999,319.42841339999995,431.81093094456617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.80559766,261.10389081146434,C,555.1789981163846,760.2775717999999,469.6788375943841,235.9662804,647.4227765900441,609.7777214,321.9848919,0.0,0.0,0.0,0.0,0.0,255.16471639999997,0.0,482.001616375,244.88295098073255,599
3,2,A,836.4188937999999,743.9599846,734.2652,45.1866345,632.4717346073645,979.6115532,975.7600128001184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.8884532199999,361.7748284154179,B,449.63100794434547,257.0101012,518.4674671,263.9814062,650.0928059716418,865.4237965,904.9877018999999,0.0,13.69123889,0.0,0.0,0.0,0.0,0.0,561.97409458,313.62221008042303,C,652.2029334,561.8471154,856.7355502,174.9723343,157.3227634,134.6995865,458.49995779999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.04003442857135,281.7329446006597,599
3,3,A,941.3081446,681.8240045010702,450.57306439999996,691.4334752999999,545.8281912,953.5883375,960.4134292000001,0.0,0.0,0.0,0.0,335.54949750000003,0.0,0.0,757.1907737,226.62005218977876,B,690.8413409337562,810.0912217479056,474.7674328,954.2838134,880.0182118999999,82.79152937,755.2114576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.4144890139999,355.9773704754237,C,843.400666866737,99.22400596,944.5697797,802.7207732,151.0579401,972.3035697,877.0957686555149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.975213732,433.1795447868023,799
3,4,A,472.1384735057054,914.6192711000001,613.2413192,430.3229883,628.2883231000001,197.4210071,640.6176946,0.0,372.053728,0.0,0.0,0.0,0.0,0.0,570.7517672333335,239.72401787224493,B,316.4987451,324.1565255,523.6504742999999,504.5250508782809,93.1379054,795.1457203,6.306958707000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.1493882178333,287.72239251226836,C,665.2057666000001,729.2968871,629.4082471579461,779.9293606738521,948.4569676000001,479.20894739999994,529.3404914,0.0,0.0,0.0,0.0,371.6861725,0.0,0.0,670.30181202,185.24528061327482,499
3,5,A,806.3296109860887,501.7250117379657,410.6154954,809.0251289967235,384.0968361233415,901.9958967642592,834.3011604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.4583279,299.59100681303187,B,846.1339328,512.7110150000001,826.8657981,848.7047923,696.9985737000001,455.1412011,686.3483711451734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.7592188333334,175.82664732947896,C,44.45550715,750.5116259,192.959195,563.2800691000001,588.9400202,440.4280988,365.6273701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.88598375000004,242.987390639562,499
3,6,A,824.8317427999999,272.538751,612.1241428999999,473.2558291,740.3238807,165.0466095,106.3231642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.3491600285714,283.47086173052776,B,138.6732516,625.6298216,356.8393372,389.36577277865814,695.5995513731432,743.6091229,720.5718696,283.89463010000003,0.0,0.0,0.0,0.0,0.0,0.0,517.06468058,261.4269421656649,C,43.48635128,475.0673421,442.53363160000004,681.6676127000001,467.77552860000003,244.2046087,136.10053019999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.83365788285715,223.13554826263447,599
3,7,A,558.5692592999999,445.1572391106316,786.6057863,192.03280959999998,505.52407989999995,583.481496134763,449.6408618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.47455938,213.87610236537898,B,747.8477253,415.3855349,251.9622727,157.1120176,503.3185935572331,541.6654507999999,736.8151972000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.13136641666665,245.6785456959825,C,747.7317922,687.2022419,221.8206734,641.3813961,102.4367065,736.0861192000001,97.37158704,0.0,0.0,0.0,0.0,0.0,241.99756230000003,0.0,462.0043594771429,305.3919184694757,499
3,8,A,318.6557777,259.1186712,239.2466474,692.306234,427.8997975,44.42212121,320.7970671967305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.274874835,217.16052782360595,B,523.9573525000001,9.086250043,451.2967999,781.8081947000001,625.750605484073,274.9833175,144.02538127769333,0.0,0.0,177.6903561,0.0,0.0,0.0,0.0,408.2263829286,288.0445488058978,C,406.6729201481251,239.48222880000003,589.3402266218592,746.7746154,363.9637073,589.113079,415.0625296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.87923202,198.86459711099891,399
3,9,A,95.93376722,134.27762485837258,58.23894456,282.0465400550262,109.82367350000001,369.85564510000006,495.5921458000001,0.0,0.0,0.0,0.0,401.9997685,32.36763387,0.0,225.88883523600003,194.89243532466853,B,17.9748843,568.8852665000001,23.8346727,603.1064382000001,498.05784410000007,610.0685397000001,448.89242790000003,0.0,0.0,18.27325218,0.0,0.0,0.0,0.0,395.83143905714286,262.4344249306951,C,429.7158812,244.0696339,317.467067491308,250.5714050230465,167.9652896,166.59000974711824,223.71527250773795,323.0858921,0.0,0.0,0.0,0.0,0.0,0.0,280.5836015666667,134.6413585300196,399
3,10,A,393.1156785,14.7575212,157.3577411,196.1695668,567.7634498,569.2113094,469.84570329999997,0.0,0.0,0.0,0.0,0.0,0.0,394.8001171,338.31728144285717,217.52526016687943,B,492.210517,249.01919300000003,10.13762507,266.95575890000003,434.9477041999999,418.89032430000003,274.78148844094346,0.0,0.0,0.0,421.7939727,0.0,0.0,0.0,312.026853745,176.71104357832394,C,276.54623597993447,665.6588563999999,226.26961469999998,255.4004344,160.92926090000003,131.67009372385354,81.99771122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.051175524,226.7093977649021,399
3,11,A,421.1505243,305.3114853,289.94924019699624,2.984676836,89.0100563,250.0206037839951,397.19528080000003,342.32816099999997,0.0,0.0,0.0,0.0,0.0,0.0,243.13040470719997,187.56111551768805,B,13.32287586,193.90043885839833,579.5010531,292.76965567953425,466.7234017,176.7048199,360.5637494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.363179992,226.43780070025525,C,425.34654349999994,99.84767822,213.46557179946444,543.4168068,485.38087060000004,53.61203175,448.0265511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.6050803283333,210.2941988779843,399
3,12,A,376.8508405,425.43029800000005,282.89655378236796,179.0575603,263.693218576185,1.402322698,162.8559831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.1194009196,172.56494624788965,B,466.19319569999993,337.0205191,228.96703990000003,251.1339903,272.127208,242.48929063169714,440.458402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.65005916666667,100.53214660070527,C,237.5079663206688,168.40984913032344,230.80936440237292,134.2660763,153.4387093,287.91670110000007,240.67130878445232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.87382890000003,83.72617535369288,199
4,1,A,336.2224518842016,98.83456219,413.443087,412.1933708,33.08074698,702.3912738,724.4241360000001,0.0,193.5368351,0.0,0.0,0.0,0.0,0.0,397.3945294616667,290.62364861689286,B,842.3709603,38.62634821,577.2519112000001,333.4353716583905,864.5006906,977.2575093,98.44789512,0.0,0.0,434.88540880000005,0.0,0.0,0.0,0.0,566.4092191216666,407.7915764371341,C,236.2532003,614.0987943,596.7451553999999,756.8695610000001,494.738199331775,360.4415894,463.15855923716936,0.0,126.37352379999999,0.0,496.8154879,0.0,0.0,0.0,512.88166008,210.10079117623724,699
4,2,A,324.4951808,647.9929379,897.2641653999999,467.6737273,25.94543553,797.3389907000001,385.36594449999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.58234030428565,299.31687166693274,B,164.326294,514.1789633999999,781.7667749,672.6563980000001,694.6914051,358.57728419999995,54.11008088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.90102864,279.6334622071853,C,465.0460472205568,517.083939,410.3243771154151,321.93476610000005,501.82545089999996,616.65425,394.9298282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.48564684,114.34038066173707,499
4,3,A,811.6615456000001,753.2528454,184.1637393,929.3846267000001,118.58486869999999,94.4457173,218.14075290000002,243.5105517,0.0,0.0,0.0,0.0,0.0,0.0,444.23344227142854,368.107926877128,B,656.4417517999999,408.8858054,305.1496387,463.7943801,15.42355473,385.4772876849062,770.7841917000001,0.0,28.02104575,0.0,0.0,0.0,0.0,0.0,436.74655373833326,266.90288397700374,C,592.5615607000001,297.9100063,930.5129424,840.329773,235.36224900000002,834.9771539,503.6451831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0426954857143,275.5576470728059,699
4,4,A,797.9865378999999,137.92198390000001,882.0594585000001,520.2812826013992,285.8543363,457.48905628302657,725.5914461391083,364.68537180000004,0.0,0.0,0.0,0.0,0.0,0.0,525.95557915,369.24675275815184,B,193.511378,211.86796306636148,559.6633367901402,805.9139465,550.481821,723.8752458095283,645.0252289888439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.6357151666666,307.601033217397,C,156.2321913,375.13390449999997,746.7254393999999,576.4729718247589,101.8256392,578.2734917551794,264.3538356,0.0,0.0,0.0,0.0,0.0,0.0,100.54630440000001,328.854202,256.05605152025515,499
4,5,A,540.0511487000001,577.5238687000001,360.0005154,485.10293521784183,381.43202460000003,443.8131182,513.8911148,0.0,0.0,501.337047,0.0,0.0,0.0,0.0,469.4519650666668,88.34375963947885,B,496.51564759999997,568.9693046,897.4062202,906.357807,848.1739048000001,708.5362223414671,653.5743568,0.0,0.0,0.0,0.0,271.0514032,0.0,0.0,728.4995401666666,178.53021523770119,C,98.33788232,522.3677749,388.80037200149917,272.63529730000005,633.253576,244.51616800000002,498.4283778,0.0,0.0,0.0,497.5673335,192.41176049999999,0.0,0.0,378.25651272,203.7790940813002,399
4,6,A,397.44339130000003,21.79416981,885.898957852656,833.0073335,389.3165433221358,202.00533145643362,882.4446987,0.0,0.0,0.0,0.0,0.0,0.0,489.0541869,533.6723983275,404.89553554291945,B,848.9264809,813.9111598,720.9318116000001,102.38121890000001,768.8371874,689.3485861,494.47859230000006,0.0,119.74699369999999,0.0,0.0,0.0,198.00513080000002,0.0,634.1164338571429,261.2303413008165,C,508.1204560329867,548.8451289,660.7587873305655,702.4567947,515.3082488,174.88415859999998,438.6993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.03872620000004,193.7758471520028,499
4,7,A,587.5894538,532.8205128999999,616.499972144507,658.1137593540166,693.874015,655.8860006541938,627.2775227999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.390376125,67.80280088179808,B,290.66622654811033,521.6373993,430.250554,269.2111655,328.92161610000005,459.5786013,295.3539045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.15887344999993,100.85968085166591,C,330.0922177,665.3955877999999,497.75517110000004,636.3439305438748,778.9085456,516.1790736768556,661.4803891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.72638226,174.99139991700912,499
4,8,A,405.79718439999994,188.2231237,339.96644121166844,654.9571778,373.5405255,556.5253817,541.4187366842516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.80867861999997,179.3566327033158,B,358.38749939999997,431.2289933999999,772.6373137,139.39095787376075,5.434311442,139.3299708,322.3692197,0.0,0.0,16.4109356,0.0,0.0,0.0,0.0,338.23121807366664,263.94340606762705,C,146.32676940000002,193.7651372,654.2715281000001,603.1933266,500.92998289999997,344.4079669727995,407.5045542,0.0,0.0,111.2949065,0.0,0.0,0.0,0.0,417.66521639999996,210.33082755195016,399
4,9,A,501.21421339999995,387.77304449999997,503.3502585,457.1527745778773,213.0825434,316.7422288,723.8927272999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.00916931666666,177.62942909527965,B,363.99760960000003,276.9909336,459.90818889999997,148.4024425,84.26737823,729.141333,516.5727395,0.0,0.0,0.0,246.8367614,437.64492879999995,0.0,0.0,368.46866076142857,222.8483999727251,C,73.4577309134338,6.86704762,29.40500349,44.991618747511296,461.005282,340.7457472,248.2529486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.25520578200002,196.96176604340403,399
